Temperature,Humidity,AQI,TimeOfDay,Mood,Occasion,PreferredType,Perfume
21,57,97,Evening,Romantic,Date,Sweet,Vanilla Touch
36,70,119,Morning,Calm,Home,Floral,Lavender Bliss
38,50,106,Afternoon,Fresh,Office,Citrus,Lemon Fresh
24,83,163,Evening,Romantic,Date,Sweet,Sweet Musk
24,65,219,Afternoon,Energetic,Gym,Minty,Fresh Mint
35,52,197,Afternoon,Energetic,Gym,Minty,Cool Mint
20,67,142,Afternoon,Fresh,Office,Citrus,Lemon Zing
25,50,126,Evening,Romantic,Date,Sweet,Sweet Musk
20,55,232,Afternoon,Energetic,Gym,Minty,Fresh Mint
26,84,58,Morning,Calm,Home,Floral,Rose Garden
38,58,227,Afternoon,Energetic,Gym,Minty,Cool Mint
34,66,122,Evening,Romantic,Date,Sweet,Rose Essence
25,69,200,Afternoon,Energetic,Gym,Minty,Ice Mint
20,54,151,Afternoon,Fresh,Office,Citrus,Lemon Fresh
31,73,110,Afternoon,Fresh,Office,Citrus,Lemon Zing
28,69,115,Morning,Calm,Home,Floral,Rose Garden
38,62,138,Evening,Romantic,Date,Sweet,Rose Essence
31,78,200,Afternoon,Energetic,Gym,Minty,Cool Mint
31,88,63,Morning,Calm,Home,Floral,Jasmine Bloom
32,79,114,Afternoon,Fresh,Office,Citrus,Lemon Zing
36,51,196,Afternoon,Energetic,Gym,Minty,Mint Blast
30,52,193,Afternoon,Energetic,Gym,Minty,Ice Mint
29,49,71,Morning,Calm,Home,Floral,Rose Garden
37,90,217,Afternoon,Energetic,Gym,Minty,Ice Mint
22,90,190,Afternoon,Energetic,Gym,Minty,Fresh Mint
28,56,121,Afternoon,Fresh,Office,Citrus,Orange Zest
32,49,204,Afternoon,Energetic,Gym,Minty,Mint Blast
38,82,83,Evening,Romantic,Date,Sweet,Vanilla Touch
34,88,134,Morning,Calm,Home,Floral,Lily Fresh
22,74,146,Evening,Romantic,Date,Sweet,Cherry Blossom
21,57,216,Afternoon,Energetic,Gym,Minty,Fresh Mint
22,72,84,Evening,Romantic,Date,Sweet,Cherry Blossom
37,88,126,Morning,Calm,Home,Floral,Lavender Bliss
37,61,214,Afternoon,Energetic,Gym,Minty,Cool Mint
27,56,205,Afternoon,Energetic,Gym,Minty,Ice Mint
31,79,106,Morning,Calm,Home,Floral,Rose Garden
37,71,229,Afternoon,Energetic,Gym,Minty,Fresh Mint
27,74,178,Afternoon,Energetic,Gym,Minty,Ice Mint
31,75,170,Afternoon,Fresh,Office,Citrus,Orange Zest
22,80,86,Morning,Calm,Home,Floral,Lily Fresh
31,69,245,Afternoon,Energetic,Gym,Minty,Mint Blast
35,84,170,Morning,Calm,Home,Floral,Rose Garden
33,52,186,Afternoon,Energetic,Gym,Minty,Ice Mint
31,90,109,Morning,Calm,Home,Floral,Lily Fresh
36,86,209,Afternoon,Energetic,Gym,Minty,Mint Blast
32,89,166,Morning,Calm,Home,Floral,Rose Garden
22,82,125,Afternoon,Fresh,Office,Citrus,Lemon Zing
24,89,235,Afternoon,Energetic,Gym,Minty,Fresh Mint
30,56,246,Afternoon,Energetic,Gym,Minty,Mint Blast
35,86,101,Evening,Romantic,Date,Sweet,Cherry Blossom
33,73,103,Evening,Romantic,Date,Sweet,Rose Essence
34,81,249,Afternoon,Energetic,Gym,Minty,Mint Blast
31,83,241,Afternoon,Energetic,Gym,Minty,Cool Mint
23,81,127,Evening,Romantic,Date,Sweet,Rose Essence
26,58,113,Evening,Romantic,Date,Sweet,Cherry Blossom
35,90,200,Afternoon,Energetic,Gym,Minty,Mint Blast
25,53,247,Afternoon,Energetic,Gym,Minty,Ice Mint
24,50,165,Afternoon,Fresh,Office,Citrus,Orange Zest
32,85,153,Evening,Romantic,Date,Sweet,Cherry Blossom
21,75,139,Morning,Calm,Home,Floral,Lavender Bliss
21,87,61,Afternoon,Fresh,Office,Citrus,Lemon Fresh
20,62,240,Afternoon,Energetic,Gym,Minty,Ice Mint
31,59,150,Morning,Calm,Home,Floral,Lily Fresh
30,57,230,Afternoon,Energetic,Gym,Minty,Power Mint
34,58,93,Afternoon,Fresh,Office,Citrus,Citrus Splash
23,79,247,Afternoon,Energetic,Gym,Minty,Cool Mint
29,83,138,Morning,Calm,Home,Floral,Lily Fresh
29,51,57,Evening,Romantic,Date,Sweet,Cherry Blossom
22,79,129,Afternoon,Fresh,Office,Citrus,Lemon Zing
20,48,78,Afternoon,Fresh,Office,Citrus,Lemon Fresh
21,47,68,Morning,Calm,Home,Floral,Lily Fresh
34,77,129,Afternoon,Fresh,Office,Citrus,Citrus Splash
23,49,209,Afternoon,Energetic,Gym,Minty,Mint Blast
31,83,148,Afternoon,Fresh,Office,Citrus,Lemon Fresh
24,84,173,Afternoon,Energetic,Gym,Minty,Ice Mint
38,79,103,Evening,Romantic,Date,Sweet,Vanilla Touch
21,71,117,Evening,Romantic,Date,Sweet,Rose Essence
22,90,87,Afternoon,Fresh,Office,Citrus,Orange Zest
25,88,189,Afternoon,Energetic,Gym,Minty,Ice Mint
30,54,206,Afternoon,Energetic,Gym,Minty,Power Mint
34,62,176,Afternoon,Energetic,Gym,Minty,Mint Blast
26,68,51,Morning,Calm,Home,Floral,Lily Fresh
23,79,131,Evening,Romantic,Date,Sweet,Sweet Musk
25,87,53,Evening,Romantic,Date,Sweet,Vanilla Touch
33,52,246,Afternoon,Energetic,Gym,Minty,Ice Mint
20,58,228,Afternoon,Energetic,Gym,Minty,Ice Mint
37,68,50,Afternoon,Fresh,Office,Citrus,Orange Zest
23,85,248,Afternoon,Energetic,Gym,Minty,Cool Mint
34,72,61,Evening,Romantic,Date,Sweet,Rose Essence
31,84,77,Afternoon,Fresh,Office,Citrus,Citrus Splash
36,88,95,Morning,Calm,Home,Floral,Lily Fresh
33,52,68,Afternoon,Fresh,Office,Citrus,Citrus Splash
23,90,243,Afternoon,Energetic,Gym,Minty,Fresh Mint
33,86,191,Afternoon,Energetic,Gym,Minty,Ice Mint
23,62,209,Afternoon,Energetic,Gym,Minty,Fresh Mint
21,51,73,Morning,Calm,Home,Floral,Jasmine Bloom
23,71,95,Evening,Romantic,Date,Sweet,Rose Essence
28,85,225,Afternoon,Energetic,Gym,Minty,Ice Mint
22,83,58,Morning,Calm,Home,Floral,Rose Garden
35,51,95,Morning,Calm,Home,Floral,Jasmine Bloom
37,47,200,Afternoon,Energetic,Gym,Minty,Fresh Mint
24,52,165,Evening,Romantic,Date,Sweet,Vanilla Touch
38,83,168,Morning,Calm,Home,Floral,Jasmine Bloom
33,85,190,Afternoon,Energetic,Gym,Minty,Ice Mint
32,81,78,Morning,Calm,Home,Floral,Jasmine Bloom
25,72,104,Evening,Romantic,Date,Sweet,Vanilla Touch
24,77,151,Morning,Calm,Home,Floral,Lavender Bliss
38,55,138,Evening,Romantic,Date,Sweet,Vanilla Touch
30,88,85,Afternoon,Fresh,Office,Citrus,Lemon Zing
21,49,53,Morning,Calm,Home,Floral,Lavender Bliss
24,80,64,Afternoon,Fresh,Office,Citrus,Lemon Fresh
31,56,238,Afternoon,Energetic,Gym,Minty,Mint Blast
28,61,180,Afternoon,Energetic,Gym,Minty,Fresh Mint
34,83,122,Evening,Romantic,Date,Sweet,Rose Essence
34,45,114,Morning,Calm,Home,Floral,Lily Fresh
25,57,183,Afternoon,Energetic,Gym,Minty,Fresh Mint
32,83,201,Afternoon,Energetic,Gym,Minty,Ice Mint
35,80,171,Afternoon,Energetic,Gym,Minty,Fresh Mint
23,62,114,Morning,Calm,Home,Floral,Jasmine Bloom
35,51,88,Afternoon,Fresh,Office,Citrus,Lemon Fresh
30,73,71,Evening,Romantic,Date,Sweet,Rose Essence
32,62,108,Morning,Calm,Home,Floral,Lavender Bliss
23,49,104,Morning,Calm,Home,Floral,Rose Garden
33,62,234,Afternoon,Energetic,Gym,Minty,Cool Mint
33,66,204,Afternoon,Energetic,Gym,Minty,Cool Mint
24,60,185,Afternoon,Energetic,Gym,Minty,Cool Mint
22,50,165,Morning,Calm,Home,Floral,Lily Fresh
27,60,118,Morning,Calm,Home,Floral,Lavender Bliss
27,55,128,Evening,Romantic,Date,Sweet,Cherry Blossom
21,58,53,Morning,Calm,Home,Floral,Rose Garden
24,90,207,Afternoon,Energetic,Gym,Minty,Fresh Mint
28,46,171,Afternoon,Energetic,Gym,Minty,Mint Blast
30,72,189,Afternoon,Energetic,Gym,Minty,Power Mint
31,69,220,Afternoon,Energetic,Gym,Minty,Ice Mint
24,45,244,Afternoon,Energetic,Gym,Minty,Fresh Mint
35,78,58,Afternoon,Fresh,Office,Citrus,Citrus Splash
37,90,107,Morning,Calm,Home,Floral,Rose Garden
38,67,224,Afternoon,Energetic,Gym,Minty,Power Mint
27,74,219,Afternoon,Energetic,Gym,Minty,Ice Mint
24,84,100,Morning,Calm,Home,Floral,Lavender Bliss
23,88,154,Evening,Romantic,Date,Sweet,Vanilla Touch
29,79,131,Morning,Calm,Home,Floral,Jasmine Bloom
24,75,249,Afternoon,Energetic,Gym,Minty,Mint Blast
20,90,190,Afternoon,Energetic,Gym,Minty,Power Mint
29,52,114,Evening,Romantic,Date,Sweet,Rose Essence
29,81,249,Afternoon,Energetic,Gym,Minty,Fresh Mint
26,54,56,Afternoon,Fresh,Office,Citrus,Lemon Fresh
28,83,179,Afternoon,Energetic,Gym,Minty,Fresh Mint
30,51,169,Afternoon,Fresh,Office,Citrus,Orange Zest
23,63,229,Afternoon,Energetic,Gym,Minty,Cool Mint
34,80,234,Afternoon,Energetic,Gym,Minty,Power Mint
32,52,188,Afternoon,Energetic,Gym,Minty,Mint Blast
28,75,193,Afternoon,Energetic,Gym,Minty,Cool Mint
21,80,147,Evening,Romantic,Date,Sweet,Rose Essence
20,48,210,Afternoon,Energetic,Gym,Minty,Cool Mint
33,80,121,Evening,Romantic,Date,Sweet,Cherry Blossom
32,76,193,Afternoon,Energetic,Gym,Minty,Cool Mint
38,52,185,Afternoon,Energetic,Gym,Minty,Fresh Mint
24,57,184,Afternoon,Energetic,Gym,Minty,Ice Mint
34,63,90,Evening,Romantic,Date,Sweet,Vanilla Touch
21,72,77,Afternoon,Fresh,Office,Citrus,Lemon Zing
26,83,59,Evening,Romantic,Date,Sweet,Cherry Blossom
33,73,208,Afternoon,Energetic,Gym,Minty,Power Mint
22,45,218,Afternoon,Energetic,Gym,Minty,Power Mint
20,68,236,Afternoon,Energetic,Gym,Minty,Power Mint
27,76,149,Morning,Calm,Home,Floral,Lavender Bliss
25,45,129,Afternoon,Fresh,Office,Citrus,Lemon Zing
20,53,224,Afternoon,Energetic,Gym,Minty,Cool Mint
25,66,161,Afternoon,Fresh,Office,Citrus,Lemon Fresh
34,51,150,Morning,Calm,Home,Floral,Jasmine Bloom
33,52,177,Afternoon,Energetic,Gym,Minty,Fresh Mint
27,53,154,Evening,Romantic,Date,Sweet,Sweet Musk
36,76,152,Morning,Calm,Home,Floral,Lavender Bliss
26,90,188,Afternoon,Energetic,Gym,Minty,Ice Mint
29,70,152,Morning,Calm,Home,Floral,Lavender Bliss
24,80,241,Afternoon,Energetic,Gym,Minty,Cool Mint
27,53,58,Morning,Calm,Home,Floral,Rose Garden
24,71,138,Afternoon,Fresh,Office,Citrus,Lemon Zing
29,77,111,Afternoon,Fresh,Office,Citrus,Citrus Splash
33,61,244,Afternoon,Energetic,Gym,Minty,Ice Mint
33,47,105,Morning,Calm,Home,Floral,Jasmine Bloom
21,90,69,Afternoon,Fresh,Office,Citrus,Orange Zest
38,52,208,Afternoon,Energetic,Gym,Minty,Cool Mint
29,88,224,Afternoon,Energetic,Gym,Minty,Power Mint
22,51,63,Afternoon,Fresh,Office,Citrus,Lemon Zing
21,55,241,Afternoon,Energetic,Gym,Minty,Cool Mint
24,71,188,Afternoon,Energetic,Gym,Minty,Power Mint
24,90,207,Afternoon,Energetic,Gym,Minty,Ice Mint
25,71,107,Afternoon,Fresh,Office,Citrus,Citrus Splash
26,65,206,Afternoon,Energetic,Gym,Minty,Power Mint
33,50,108,Morning,Calm,Home,Floral,Lily Fresh
36,46,64,Afternoon,Fresh,Office,Citrus,Lemon Fresh
21,59,188,Afternoon,Energetic,Gym,Minty,Cool Mint
38,87,83,Afternoon,Fresh,Office,Citrus,Orange Zest
30,80,108,Evening,Romantic,Date,Sweet,Vanilla Touch
30,89,219,Afternoon,Energetic,Gym,Minty,Cool Mint
20,57,124,Evening,Romantic,Date,Sweet,Cherry Blossom
21,55,199,Afternoon,Energetic,Gym,Minty,Ice Mint
26,77,109,Morning,Calm,Home,Floral,Rose Garden
24,75,173,Afternoon,Energetic,Gym,Minty,Fresh Mint
24,68,171,Afternoon,Energetic,Gym,Minty,Ice Mint
22,63,120,Evening,Romantic,Date,Sweet,Sweet Musk
26,79,215,Afternoon,Energetic,Gym,Minty,Ice Mint
37,54,195,Afternoon,Energetic,Gym,Minty,Fresh Mint
36,47,75,Morning,Calm,Home,Floral,Rose Garden
32,69,145,Evening,Romantic,Date,Sweet,Sweet Musk
34,62,176,Afternoon,Energetic,Gym,Minty,Ice Mint
33,49,145,Morning,Calm,Home,Floral,Lavender Bliss
24,78,194,Afternoon,Energetic,Gym,Minty,Power Mint
31,62,126,Afternoon,Fresh,Office,Citrus,Lemon Fresh
33,73,250,Afternoon,Energetic,Gym,Minty,Mint Blast
33,51,207,Afternoon,Energetic,Gym,Minty,Power Mint
21,45,144,Afternoon,Fresh,Office,Citrus,Lemon Fresh
24,81,137,Morning,Calm,Home,Floral,Lavender Bliss
21,68,71,Morning,Calm,Home,Floral,Jasmine Bloom
33,47,131,Afternoon,Fresh,Office,Citrus,Orange Zest
27,89,91,Morning,Calm,Home,Floral,Lily Fresh
34,79,140,Evening,Romantic,Date,Sweet,Cherry Blossom
24,48,119,Morning,Calm,Home,Floral,Lavender Bliss
22,47,69,Morning,Calm,Home,Floral,Lavender Bliss
34,77,156,Morning,Calm,Home,Floral,Lily Fresh
30,56,94,Evening,Romantic,Date,Sweet,Cherry Blossom
26,49,120,Morning,Calm,Home,Floral,Rose Garden
23,63,162,Morning,Calm,Home,Floral,Jasmine Bloom
26,87,101,Morning,Calm,Home,Floral,Rose Garden
27,77,242,Afternoon,Energetic,Gym,Minty,Mint Blast
23,75,172,Afternoon,Energetic,Gym,Minty,Cool Mint
33,89,241,Afternoon,Energetic,Gym,Minty,Power Mint
21,62,218,Afternoon,Energetic,Gym,Minty,Mint Blast
29,45,193,Afternoon,Energetic,Gym,Minty,Power Mint
36,49,106,Morning,Calm,Home,Floral,Lily Fresh
25,62,163,Afternoon,Fresh,Office,Citrus,Lemon Fresh
38,74,128,Afternoon,Fresh,Office,Citrus,Orange Zest
23,61,63,Afternoon,Fresh,Office,Citrus,Orange Zest
35,54,204,Afternoon,Energetic,Gym,Minty,Ice Mint
21,60,244,Afternoon,Energetic,Gym,Minty,Mint Blast
31,58,123,Afternoon,Fresh,Office,Citrus,Lemon Fresh
37,84,139,Morning,Calm,Home,Floral,Jasmine Bloom
23,88,170,Morning,Calm,Home,Floral,Lily Fresh
31,48,197,Afternoon,Energetic,Gym,Minty,Fresh Mint
24,58,108,Evening,Romantic,Date,Sweet,Rose Essence
23,76,206,Afternoon,Energetic,Gym,Minty,Cool Mint
27,70,210,Afternoon,Energetic,Gym,Minty,Fresh Mint
34,65,216,Afternoon,Energetic,Gym,Minty,Power Mint
21,67,114,Evening,Romantic,Date,Sweet,Vanilla Touch
29,90,206,Afternoon,Energetic,Gym,Minty,Mint Blast
32,72,242,Afternoon,Energetic,Gym,Minty,Cool Mint
26,55,248,Afternoon,Energetic,Gym,Minty,Power Mint
28,81,237,Afternoon,Energetic,Gym,Minty,Cool Mint
25,67,242,Afternoon,Energetic,Gym,Minty,Cool Mint
22,59,83,Afternoon,Fresh,Office,Citrus,Orange Zest
33,46,183,Afternoon,Energetic,Gym,Minty,Mint Blast
26,73,70,Morning,Calm,Home,Floral,Rose Garden
26,86,83,Afternoon,Fresh,Office,Citrus,Lemon Zing
20,79,75,Morning,Calm,Home,Floral,Jasmine Bloom
30,64,85,Evening,Romantic,Date,Sweet,Cherry Blossom
38,66,146,Evening,Romantic,Date,Sweet,Cherry Blossom
34,47,137,Morning,Calm,Home,Floral,Lavender Bliss
24,66,218,Afternoon,Energetic,Gym,Minty,Ice Mint
24,56,71,Afternoon,Fresh,Office,Citrus,Orange Zest
36,46,146,Afternoon,Fresh,Office,Citrus,Lemon Fresh
21,76,135,Morning,Calm,Home,Floral,Lavender Bliss
27,49,188,Afternoon,Energetic,Gym,Minty,Fresh Mint
26,83,149,Afternoon,Fresh,Office,Citrus,Citrus Splash
30,71,179,Afternoon,Energetic,Gym,Minty,Ice Mint
33,89,152,Morning,Calm,Home,Floral,Lily Fresh
25,78,61,Morning,Calm,Home,Floral,Lavender Bliss
25,82,114,Morning,Calm,Home,Floral,Lily Fresh
38,81,150,Evening,Romantic,Date,Sweet,Sweet Musk
25,67,202,Afternoon,Energetic,Gym,Minty,Power Mint
26,62,96,Evening,Romantic,Date,Sweet,Cherry Blossom
28,89,99,Evening,Romantic,Date,Sweet,Vanilla Touch
38,73,83,Afternoon,Fresh,Office,Citrus,Lemon Fresh
34,77,140,Evening,Romantic,Date,Sweet,Cherry Blossom
32,59,193,Afternoon,Energetic,Gym,Minty,Power Mint
27,51,229,Afternoon,Energetic,Gym,Minty,Fresh Mint
25,89,53,Morning,Calm,Home,Floral,Jasmine Bloom
35,54,248,Afternoon,Energetic,Gym,Minty,Cool Mint
36,53,52,Afternoon,Fresh,Office,Citrus,Orange Zest
25,67,50,Morning,Calm,Home,Floral,Rose Garden
31,81,91,Evening,Romantic,Date,Sweet,Vanilla Touch
28,76,83,Evening,Romantic,Date,Sweet,Sweet Musk
38,50,188,Afternoon,Energetic,Gym,Minty,Power Mint
33,47,208,Afternoon,Energetic,Gym,Minty,Mint Blast
22,46,54,Morning,Calm,Home,Floral,Rose Garden
32,67,158,Evening,Romantic,Date,Sweet,Cherry Blossom
33,86,134,Morning,Calm,Home,Floral,Jasmine Bloom
35,66,240,Afternoon,Energetic,Gym,Minty,Ice Mint
37,90,247,Afternoon,Energetic,Gym,Minty,Ice Mint
32,76,212,Afternoon,Energetic,Gym,Minty,Fresh Mint
30,66,200,Afternoon,Energetic,Gym,Minty,Cool Mint
36,67,166,Morning,Calm,Home,Floral,Jasmine Bloom
38,54,125,Evening,Romantic,Date,Sweet,Vanilla Touch
28,66,163,Evening,Romantic,Date,Sweet,Sweet Musk
25,60,142,Afternoon,Fresh,Office,Citrus,Lemon Fresh
29,86,121,Afternoon,Fresh,Office,Citrus,Lemon Zing
32,75,83,Morning,Calm,Home,Floral,Lavender Bliss
33,57,84,Evening,Romantic,Date,Sweet,Cherry Blossom
26,83,52,Afternoon,Fresh,Office,Citrus,Citrus Splash
30,83,162,Afternoon,Fresh,Office,Citrus,Citrus Splash
21,85,164,Afternoon,Fresh,Office,Citrus,Orange Zest
32,51,59,Evening,Romantic,Date,Sweet,Cherry Blossom
25,76,111,Evening,Romantic,Date,Sweet,Vanilla Touch
31,58,100,Afternoon,Fresh,Office,Citrus,Orange Zest
35,82,56,Evening,Romantic,Date,Sweet,Cherry Blossom
26,88,220,Afternoon,Energetic,Gym,Minty,Ice Mint
33,55,201,Afternoon,Energetic,Gym,Minty,Power Mint
30,45,171,Afternoon,Energetic,Gym,Minty,Cool Mint
27,74,117,Afternoon,Fresh,Office,Citrus,Lemon Zing
28,53,164,Morning,Calm,Home,Floral,Rose Garden
37,88,86,Evening,Romantic,Date,Sweet,Cherry Blossom
27,74,246,Afternoon,Energetic,Gym,Minty,Mint Blast
27,68,236,Afternoon,Energetic,Gym,Minty,Mint Blast
31,74,95,Evening,Romantic,Date,Sweet,Sweet Musk
36,52,68,Evening,Romantic,Date,Sweet,Vanilla Touch
32,74,61,Afternoon,Fresh,Office,Citrus,Lemon Zing
22,50,50,Morning,Calm,Home,Floral,Lily Fresh
30,73,161,Evening,Romantic,Date,Sweet,Cherry Blossom
20,80,57,Evening,Romantic,Date,Sweet,Cherry Blossom
20,76,247,Afternoon,Energetic,Gym,Minty,Power Mint
33,74,151,Morning,Calm,Home,Floral,Lily Fresh
25,62,63,Morning,Calm,Home,Floral,Jasmine Bloom
29,51,87,Afternoon,Fresh,Office,Citrus,Citrus Splash
31,66,75,Evening,Romantic,Date,Sweet,Rose Essence
25,62,145,Morning,Calm,Home,Floral,Rose Garden
28,88,243,Afternoon,Energetic,Gym,Minty,Mint Blast
31,54,235,Afternoon,Energetic,Gym,Minty,Power Mint
27,71,128,Afternoon,Fresh,Office,Citrus,Citrus Splash
23,69,208,Afternoon,Energetic,Gym,Minty,Power Mint
24,49,207,Afternoon,Energetic,Gym,Minty,Cool Mint
30,71,112,Morning,Calm,Home,Floral,Jasmine Bloom
32,75,167,Morning,Calm,Home,Floral,Rose Garden
30,61,152,Afternoon,Fresh,Office,Citrus,Citrus Splash
29,80,212,Afternoon,Energetic,Gym,Minty,Mint Blast
23,60,165,Morning,Calm,Home,Floral,Lavender Bliss
31,47,219,Afternoon,Energetic,Gym,Minty,Mint Blast
37,59,80,Afternoon,Fresh,Office,Citrus,Lemon Zing
24,79,164,Morning,Calm,Home,Floral,Lily Fresh
26,45,63,Morning,Calm,Home,Floral,Lily Fresh
31,53,220,Afternoon,Energetic,Gym,Minty,Fresh Mint
28,58,65,Evening,Romantic,Date,Sweet,Sweet Musk
36,61,144,Evening,Romantic,Date,Sweet,Sweet Musk
22,84,135,Evening,Romantic,Date,Sweet,Sweet Musk
29,62,218,Afternoon,Energetic,Gym,Minty,Power Mint
21,84,162,Evening,Romantic,Date,Sweet,Cherry Blossom
34,59,196,Afternoon,Energetic,Gym,Minty,Power Mint
20,50,234,Afternoon,Energetic,Gym,Minty,Ice Mint
25,62,119,Afternoon,Fresh,Office,Citrus,Orange Zest
25,84,105,Afternoon,Fresh,Office,Citrus,Lemon Zing
21,62,175,Afternoon,Energetic,Gym,Minty,Mint Blast
35,63,79,Morning,Calm,Home,Floral,Rose Garden
23,85,245,Afternoon,Energetic,Gym,Minty,Power Mint
31,61,114,Evening,Romantic,Date,Sweet,Vanilla Touch
35,84,177,Afternoon,Energetic,Gym,Minty,Mint Blast
26,45,243,Afternoon,Energetic,Gym,Minty,Ice Mint
23,78,229,Afternoon,Energetic,Gym,Minty,Fresh Mint
26,64,172,Afternoon,Energetic,Gym,Minty,Ice Mint
26,86,129,Morning,Calm,Home,Floral,Jasmine Bloom
20,51,245,Afternoon,Energetic,Gym,Minty,Power Mint
24,75,200,Afternoon,Energetic,Gym,Minty,Mint Blast
20,47,159,Afternoon,Fresh,Office,Citrus,Lemon Fresh
37,50,99,Morning,Calm,Home,Floral,Lily Fresh
24,86,217,Afternoon,Energetic,Gym,Minty,Power Mint
29,83,232,Afternoon,Energetic,Gym,Minty,Cool Mint
32,83,249,Afternoon,Energetic,Gym,Minty,Fresh Mint
29,48,132,Evening,Romantic,Date,Sweet,Rose Essence
35,59,229,Afternoon,Energetic,Gym,Minty,Fresh Mint
26,86,248,Afternoon,Energetic,Gym,Minty,Ice Mint
20,47,89,Evening,Romantic,Date,Sweet,Rose Essence
35,74,80,Morning,Calm,Home,Floral,Lily Fresh
27,58,53,Morning,Calm,Home,Floral,Jasmine Bloom
34,56,164,Morning,Calm,Home,Floral,Lily Fresh
21,65,72,Evening,Romantic,Date,Sweet,Sweet Musk
26,80,138,Morning,Calm,Home,Floral,Lily Fresh
31,80,231,Afternoon,Energetic,Gym,Minty,Mint Blast
37,48,190,Afternoon,Energetic,Gym,Minty,Ice Mint
25,83,148,Afternoon,Fresh,Office,Citrus,Lemon Fresh
23,49,168,Evening,Romantic,Date,Sweet,Cherry Blossom
21,87,118,Evening,Romantic,Date,Sweet,Vanilla Touch
26,45,229,Afternoon,Energetic,Gym,Minty,Mint Blast
20,50,142,Evening,Romantic,Date,Sweet,Sweet Musk
28,71,174,Afternoon,Energetic,Gym,Minty,Mint Blast
28,59,194,Afternoon,Energetic,Gym,Minty,Ice Mint
30,46,206,Afternoon,Energetic,Gym,Minty,Power Mint
38,87,145,Evening,Romantic,Date,Sweet,Rose Essence
20,62,177,Afternoon,Energetic,Gym,Minty,Power Mint
28,65,181,Afternoon,Energetic,Gym,Minty,Mint Blast
27,82,96,Evening,Romantic,Date,Sweet,Vanilla Touch
38,70,159,Evening,Romantic,Date,Sweet,Sweet Musk
28,47,106,Evening,Romantic,Date,Sweet,Sweet Musk
36,46,188,Afternoon,Energetic,Gym,Minty,Mint Blast
22,48,157,Evening,Romantic,Date,Sweet,Rose Essence
23,69,131,Morning,Calm,Home,Floral,Lavender Bliss
23,67,118,Afternoon,Fresh,Office,Citrus,Orange Zest
32,56,156,Evening,Romantic,Date,Sweet,Vanilla Touch
29,54,138,Evening,Romantic,Date,Sweet,Rose Essence
24,85,119,Afternoon,Fresh,Office,Citrus,Citrus Splash
37,64,157,Evening,Romantic,Date,Sweet,Rose Essence
24,73,227,Afternoon,Energetic,Gym,Minty,Ice Mint
34,59,85,Morning,Calm,Home,Floral,Jasmine Bloom
23,50,136,Afternoon,Fresh,Office,Citrus,Lemon Zing
20,73,182,Afternoon,Energetic,Gym,Minty,Mint Blast
26,82,126,Afternoon,Fresh,Office,Citrus,Citrus Splash
36,74,91,Morning,Calm,Home,Floral,Lily Fresh
29,58,187,Afternoon,Energetic,Gym,Minty,Mint Blast
38,67,164,Evening,Romantic,Date,Sweet,Vanilla Touch
26,70,238,Afternoon,Energetic,Gym,Minty,Fresh Mint
26,46,88,Evening,Romantic,Date,Sweet,Vanilla Touch
29,69,70,Afternoon,Fresh,Office,Citrus,Orange Zest
32,57,68,Morning,Calm,Home,Floral,Lavender Bliss
23,60,129,Morning,Calm,Home,Floral,Jasmine Bloom
21,59,52,Evening,Romantic,Date,Sweet,Vanilla Touch
35,46,195,Afternoon,Energetic,Gym,Minty,Mint Blast
37,89,133,Morning,Calm,Home,Floral,Jasmine Bloom
37,48,108,Evening,Romantic,Date,Sweet,Cherry Blossom
24,59,175,Afternoon,Energetic,Gym,Minty,Fresh Mint
30,84,78,Afternoon,Fresh,Office,Citrus,Lemon Fresh
30,76,126,Evening,Romantic,Date,Sweet,Cherry Blossom
31,59,54,Afternoon,Fresh,Office,Citrus,Citrus Splash
29,89,195,Afternoon,Energetic,Gym,Minty,Fresh Mint
36,72,66,Morning,Calm,Home,Floral,Jasmine Bloom
25,86,236,Afternoon,Energetic,Gym,Minty,Ice Mint
29,72,119,Afternoon,Fresh,Office,Citrus,Lemon Zing
30,84,112,Morning,Calm,Home,Floral,Jasmine Bloom
30,65,52,Evening,Romantic,Date,Sweet,Rose Essence
37,80,240,Afternoon,Energetic,Gym,Minty,Power Mint
23,86,81,Morning,Calm,Home,Floral,Lavender Bliss
27,50,226,Afternoon,Energetic,Gym,Minty,Mint Blast
20,67,176,Afternoon,Energetic,Gym,Minty,Mint Blast
21,83,85,Evening,Romantic,Date,Sweet,Rose Essence
32,89,62,Afternoon,Fresh,Office,Citrus,Lemon Zing
21,51,59,Morning,Calm,Home,Floral,Lily Fresh
30,62,177,Afternoon,Energetic,Gym,Minty,Ice Mint
23,46,165,Afternoon,Fresh,Office,Citrus,Orange Zest
37,55,66,Morning,Calm,Home,Floral,Rose Garden
35,52,92,Morning,Calm,Home,Floral,Lily Fresh
33,56,50,Afternoon,Fresh,Office,Citrus,Citrus Splash
22,64,220,Afternoon,Energetic,Gym,Minty,Ice Mint
26,76,123,Morning,Calm,Home,Floral,Lily Fresh
28,63,96,Morning,Calm,Home,Floral,Jasmine Bloom
20,52,68,Evening,Romantic,Date,Sweet,Rose Essence
21,75,186,Afternoon,Energetic,Gym,Minty,Ice Mint
21,71,214,Afternoon,Energetic,Gym,Minty,Ice Mint
